,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss
0,9.990260683805511,9.844523303566861,7.138111076186157,9.571976707211315,9.963688480180412,5.684112065810551,11.921395588697987,7.866516069509983,8.6351489622777
1,10.394076207166549,8.638822393100899,7.072688342181753,8.015507972355245,8.74648083132068,5.776658520388003,12.191426390287031,8.054152467575705,7.9332255327072625
2,9.641852196874154,3.560720271550906,6.471949196446293,2.3757889082651835,6.1301044919646115,5.086668017420328,10.129148964392204,6.786072243279978,4.741991790637376
3,10.466093546115646,8.02523815976718,7.222807272826241,7.345058767087349,8.286424281269971,5.999788058567486,12.290024368551064,8.261883252702725,7.7945845193213055
4,9.317044590739338,2.0524053612397513,4.04649582542065,2.1863070590539637,3.658717638742278,2.964196633224257,10.854419417408623,3.634203935614358,2.1593759007610216
5,9.784868150819841,10.35264131966861,7.223193158321793,10.38377118951761,10.550839041084407,5.73111169315424,11.812433898755602,7.728361905601988,9.108596258736524
6,10.550882167352805,2.356675136719005,5.951516089929081,2.045794436345074,5.295425707621749,4.566962856887056,11.466545736724179,5.72485333777432,3.4492725586383126
7,9.539043430206341,4.577178094303915,6.73039865539749,3.241002448305487,6.3113883094863334,5.543538575717702,10.236384114680302,7.668041184975742,5.367773284259556
8,9.501459842901747,2.0387882944261104,4.243811866105136,2.2900524367222843,3.918364865089659,3.056711973856301,11.382162326161623,3.7596261481849247,2.312083591946053
9,10.191559853070103,7.071343063411755,7.506492462802902,6.271990015949341,7.3555131022391045,6.334520008852099,11.726773725579207,8.40044120451278,7.491229266720069
10,9.536201527621934,4.5386401313649225,6.688171598875961,3.1621567136067243,6.315312892702346,5.498287830928918,10.187664907359078,7.592461530289796,5.3349876608583555
11,9.52872875904087,4.57926166478165,6.700996508669258,3.208125199905143,6.327066918283383,5.519812577508076,10.204894485597569,7.621493237954702,5.368004821995528
12,9.917457677707281,5.937690081366509,7.375983850001967,4.947452650637355,6.654128352730952,6.268282872324732,11.023338994210343,8.474060542978714,6.289831140885409
13,10.12399366535436,11.738210335686182,7.731925748838063,12.65812596741071,12.436630396499183,6.390471891609797,12.154351301820512,7.569569371516229,10.769968040795085
14,9.768233406918519,3.270033879186343,6.326029394362733,2.217628954723378,6.005268467291438,4.946347572342992,10.335291517396792,6.420006197762161,4.414683991203317
