,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss
0,7.983759449246245,7.801272805689666,9.438017215225813,8.77000855804702,8.5621645570867,8.522316469912901,7.371638413078002,9.1313441706781,8.085262571195326
1,7.338982431250364,7.043957458913666,8.735578943587944,7.70493288467745,6.98012767570533,7.943833623585092,6.602231418602409,8.490133169246166,7.393022512484699
2,2.6319801826848197,3.4297219408703596,3.101991824715862,2.8263069808814465,1.5623844914502765,2.9153073034718266,2.1397947280287077,2.893179894380334,3.7683616517312606
3,6.857773510281451,7.103179467950584,8.27592100415078,7.803230106045797,6.696201030054725,7.570728570851812,6.198750207211321,8.1177105150271,7.376171137839351
4,1.4072990850645355,1.5253317476321118,1.5078731735995488,1.857406982449231,2.1063821087992984,1.4203665930198208,0.9695056502468569,1.7426474347849015,1.3461252937323551
5,8.553611306286843,9.164976704479946,9.861225625789592,10.540788708893574,10.807492490819014,8.987744727681132,8.11091992972611,9.555326654125912,8.973432424227786
6,1.8349793096545288,2.1345627196162016,1.9623174389157096,1.6262222495444907,1.3297691805887013,1.6319692636090646,1.296236728763139,1.8645091766288595,2.4200882265251136
7,3.3225795286013833,4.583208851664679,4.147998083544543,4.076127939373255,2.1397974647563696,3.9536253425934107,2.9445600242448062,4.027294386754938,4.798975087408107
8,1.3328741447501342,1.4465330354174872,1.4221415616853386,1.6384822855711918,1.9478770221464496,1.2729524174275795,0.9197912906325743,1.5808875202671908,1.2906168284753117
9,5.826964826853733,6.786505030182333,7.2877019121415545,7.289989263720174,5.398030446628326,6.773488972236475,5.304480938151015,7.264019303017859,7.1087006337962
10,3.3239635863348758,4.6358797010141535,4.150992483675026,4.133734878558958,2.189383001606074,3.96349060617376,2.944183206432308,4.044791160551086,4.870469017348246
11,3.365922544138262,4.648971819793841,4.194212166226627,4.140688193764473,2.1894238543554603,4.00617295042363,2.9802002110824914,4.0791260127041,4.874881202114698
12,4.364033993922647,5.602671270139814,5.566880704427204,5.450239419621859,3.221033365346379,5.307977328738546,4.075539272868785,5.451104351487508,5.905199041011779
13,10.57209401133488,9.663101495231277,11.321231689077669,11.002036512407345,12.453939397323891,10.401887087948062,10.435940603932266,10.87486160522408,10.195745744818076
14,2.4679138878904787,3.0121598072089846,2.7852926912828795,2.327222475314469,1.3416481651216945,2.562596626223697,1.9134967968921814,2.56270252927431,3.3495452619091584
15,7.223231770171953,6.921695944976183,8.59101488138937,7.593066830271969,6.869174949967285,7.804612717374472,6.491942639968201,8.345803289488634,7.235863428351292
16,1.649263814173867,1.705925501825187,1.7099759384174205,1.2625019741169112,1.3083321153866636,1.3551553839940442,1.2144108391839146,1.5641325941287847,1.9177696141632543
17,7.530428826082127,7.836440101905359,8.95219964887201,8.848770339668734,8.169013416186724,8.079642046016899,6.882223678943313,8.717433085081746,7.992121422088472
18,3.5173778316701774,4.653137273061716,4.382229045558164,4.107508420582414,2.1504610451459887,4.18318793874638,3.123389003717971,4.197781374824712,4.811656541308153
19,2.461734125925047,3.053576215766494,2.7450817496734903,2.4140363817106034,1.4337593334706868,2.5194460512559362,1.8954156151880595,2.5780870819467827,3.4217918144716224
20,1.393425867317456,1.5245403549681622,1.496075240013582,1.8722149821326997,2.1030286802978417,1.415007325511055,0.9593399585391666,1.7422089812599837,1.344010247502381
21,7.253222091940207,7.089265669833137,8.654782736418914,7.758107898125802,6.9409476417763,7.88361441685152,6.529089648493675,8.423193932411388,7.442790232202662
22,6.193795969021125,6.693557488814407,7.690245569590168,7.111707774967075,5.577741882097076,7.109764125922855,5.6187326538481015,7.586661129727466,6.900720772344419
23,1.3580228610039295,1.508729405412664,1.3820639198671019,1.616512248346829,1.8779616053511399,1.2066530345477673,0.9529983347317561,1.561215406868582,1.4109964287181576
24,9.392059047141716,9.192446713990831,10.349186031197561,10.590512133947826,11.438091819385427,9.497846783165288,9.085759136070468,9.986587469779128,9.342441541770642
25,1.4150480649643282,1.5655251382164004,1.5163994777127705,1.9349521967940704,2.1376777785613883,1.4477121039500658,0.980237097370419,1.7814456315830927,1.3813489411682376
26,1.709987075966063,1.9109045069254278,1.799391975334533,1.4713662236632503,1.3767555468405903,1.4689655045719694,1.278630217264451,1.718482059287379,2.160825386474766
27,4.123743419679921,5.138821794968846,5.204610421170231,4.720404225123617,2.674647917997751,4.9734263324766195,3.738824096154672,5.011361941765885,5.334986591741616
28,1.3328049628378735,1.546444092034278,1.4058621920082368,1.7473881202757304,2.0589684650959152,1.254647077102767,0.9801493598676423,1.628203373330974,1.4006324524641827
29,1.3681706916712868,1.4232711300452587,1.389965511482625,1.434386480728499,1.7333791111043415,1.186781746189982,0.9222707146091179,1.4834256216747308,1.3578278136702564
30,3.2063227960875844,4.218949514507831,4.024819082750733,3.461864988928589,1.8297057431736259,3.838843026635684,2.7892097562564127,3.8048144605664747,4.3581699577943604
31,1.3748597634191915,1.5814920513154067,1.399892570018912,1.7349920886910144,1.9894694782190803,1.2437799589234653,1.003524502582504,1.6258967199970913,1.471783819030985
32,5.048968540326221,6.258812125914501,6.4512459317968025,6.425710033915381,4.295511984636971,6.102973499252048,4.69428587007528,6.434661261780293,6.584359343400627
33,1.6416707107278765,1.7192958761494377,1.6752230122412268,1.3200403050512575,1.4141717520156893,1.3063278633740576,1.2173408643141845,1.5710839271162222,1.924257475785898
34,1.9396237416902038,2.2217233142273694,2.09144683363526,1.6756290557098845,1.310890549850665,1.7767582848046206,1.3730006824516732,1.938595209960349,2.528490079865907
35,1.379426296601984,1.470060311877399,1.4036023831198337,1.5743752939062574,1.8558770221372363,1.25095685548629,0.9346833584565093,1.5433284790684039,1.3371639506846749
