,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss,Fuga
0,2.760475152649594,2.3359391704548447,1.2489672271390173,2.3070045044090803,1.328307770878941,2.200383889512397,1.0668557446733131,2.5260215467094045,2.657643894489979,0.9184475269050143
1,2.5721913130940104,1.8854619911512394,1.5713695527857199,2.0476584946104595,1.5130830893591949,1.814049401853703,2.1675124273412316,1.8784742699151955,1.7785422141063014,0.4352295092419854
2,1.530763821658398,1.8326257449233225,0.386757206502996,1.7122327074337473,0.3895896879815676,1.7874054708693115,0.7245099177464849,1.5736175458315502,1.6299837122483827,0.2470719299256477
3,1.5972250037876252,1.6553817797500068,0.512923940432572,1.5846281044008388,0.5169339737961661,1.6515032577325506,0.9480346749514307,1.4353740554504597,1.5200470289313974,0.2747235274470681
4,1.5479746190048347,1.718380977923443,0.434079136255994,1.6314410007299398,0.44472798884774334,1.6971438660897116,0.8543935294400262,1.4725056938414183,1.5483284459454911,0.26808260366675246
5,2.6714800949356006,1.9953107493606477,1.5117478407437575,2.1295030391455048,1.454869340432151,1.8383684954494839,2.1715572584443468,2.0079920370651783,1.8750669863175664,0.4867332829660417
6,1.5480493203218295,1.9217910139704368,0.387240228341488,1.7933435514802871,0.37785704669510356,1.879998347307186,0.6604023883601488,1.6814179547393033,1.7252531372340028,0.22700494861867007
7,2.0173506550685634,1.4230679683810485,1.267933127290361,1.5598483971334534,1.2643480810029315,1.3443247643919993,1.8006909360812384,1.468494384955683,1.410167820692613,0.4285729985863459
8,2.6864943350396184,2.1847795484391406,1.7349073588067407,2.1394152757355482,2.0686502368643986,2.3472496165773604,1.616182236984952,2.3140609400961063,2.492363894352162,1.1167200777412756
9,2.553360067833727,1.8652935586112214,1.5601830230264475,2.0321057032257595,1.5028024826203368,1.7986489798841196,2.1528344872774685,1.8595154987522649,1.763671723197436,0.441864070925396
10,2.637952087542886,2.614993450165461,2.0067521860851487,2.4326882759383683,2.0274844615123255,2.5639504938387905,1.9437049896695817,2.8611641741972003,2.6034936635933064,1.262328574288398
11,1.4092635660051862,2.095225516498375,0.6121379380984264,1.9067827271305242,0.5832520948890962,2.0169251090445015,0.39946253294714024,1.8555366303778058,2.0405296782808833,0.22938167941503546
12,1.3981276855716929,2.116283625150796,0.6476771263397484,1.9325585096299034,0.6136877286311063,2.0272259923506653,0.4019495649068473,1.8835095100884884,2.0654981452327617,0.24504716626147074
13,3.1449017054264625,2.2863157804723673,1.1518970989227864,2.5254228387311053,1.1314973984249803,2.074161743001605,1.9116072623533926,2.620999719711978,2.4751970849520113,0.6622563310116357
14,3.2549330451430056,2.3839938779876895,1.167225490880317,2.73173739048305,1.116744813770201,2.2416093606106555,1.872998661628632,2.8024269586945056,2.622812301267578,0.6394714487348704
15,1.5684252177918703,1.8637944476312784,0.39694069751138167,1.7444280178134688,0.40194326880015985,1.8185023410567696,0.7682492464481814,1.6020154866128882,1.6611057180591262,0.23761096675907148
16,3.024368825025223,2.4513473396977288,0.8657389520196982,2.529947621395846,0.8687907448091682,2.283960952807525,1.114872181136321,2.7604207348712833,2.781496985235223,0.8004409638345767
17,2.8102274379428684,2.3731359282063127,0.9102367515228549,2.3879034580177043,0.9728406352925039,2.2026598710342142,0.9098510496136352,2.5855227989341127,2.5872723498233308,0.9470484412262457
18,2.8687558490690197,2.380485071811059,0.85642146210331,2.420628865094308,0.8980829295211915,2.205990550535658,0.9441142293412157,2.629047980317054,2.6327677445690045,0.9232687894508244
19,3.190310608710571,2.364393439346913,1.2771467812633381,2.579500745527456,1.2580170179019132,2.1135581933227243,2.053665445781493,2.6500383858533074,2.5175584365721058,0.5809930956660294
20,1.7263874477732526,1.442163468044932,0.8116372592655496,1.4566589307405506,0.8347547140966164,1.3742768818067352,1.293677550546098,1.343578250753371,1.3303494491736438,0.33293289138390914
21,1.3217079682425772,2.0571224266083776,0.7592538249671513,1.879158579360352,0.7155481751261035,1.957661125319538,0.4183611479532044,1.8315267815667349,1.997129716381573,0.24238210115424735
22,2.974146118639746,2.391617127295085,0.8434635686353404,2.4630584949063734,0.8334602845493023,2.222718882679382,1.111687987769062,2.7029870827469606,2.710415654693563,0.876035422652395
23,1.3782561551803396,2.1143519774495383,0.6848168166117085,1.9325969784024943,0.6460384937453495,2.0161066177685374,0.40795163185083705,1.8855996146462253,2.0598963110081083,0.25383421323167804
24,1.9443480373507644,1.412902390748775,1.1232829123790984,1.5247066280141006,1.2113082117402025,1.3308644869647006,1.681508901196174,1.4258103820595316,1.3818879750495514,0.40397937960459973
25,1.5090343626654694,2.1423534118266505,0.48721896790331437,1.9500337870089874,0.4701586735888002,2.085153761258413,0.45829457350294756,1.8914627911305728,2.043434851376905,0.223638556715927
26,1.5633253766004167,1.9874099087663843,0.3930839396715976,1.847281567053754,0.3759996277640055,1.9589241776863942,0.6301877997698492,1.752529244485352,1.801692031066432,0.219070411612044
27,2.8298219786688703,2.4126447310825254,1.0354341206018616,2.407539803222205,1.114229925350016,2.266591386956762,0.9597807277129141,2.6173842725238936,2.669002067072919,0.8307781707068362
28,1.6708249907139594,1.5048984944258441,0.7102696203215698,1.480342402184689,0.7210312670250223,1.4508466653309822,1.1666186010900923,1.366675098514783,1.3662632266306378,0.31116331400347513
29,2.834354667820848,2.2019112416166586,1.5410127038277168,2.2299212761164737,1.648197998640595,2.1031481964636356,1.289581680261759,2.4152789314265326,2.619609920885023,1.0481185162183713
30,3.883878480478419,4.208575712104735,2.8807628601598587,3.9033818651921224,3.0091687314658637,3.7674658275229076,3.122571294862648,4.669208061285522,3.9856307236947135,1.7282726219984494
31,2.955646653847484,2.2183614163169656,1.4876636744666325,2.3951453924818353,1.3834394745227474,1.941037889355884,2.2306710071899722,2.347926387233431,2.184379496603479,0.5471321463190225
32,1.5632832382888202,1.8721933941326696,0.3912384852248974,1.750880480075986,0.3950581178389182,1.826470678426915,0.7468191999975492,1.6149615099307457,1.66994793678256,0.23596343730198213
33,1.871108561669148,1.3845924172169388,1.048083508026741,1.4897425845806662,1.1291953768848697,1.2969503734030778,1.6103820349427291,1.3806420399321162,1.3429134815802548,0.4124455156176329
