,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss,Fuga
0,9.430415641876738,7.3724212727181895,7.530602599247745,11.27337005115772,10.639202808178668,5.434210332544201,12.459790554116063,8.8728743276821,9.911080532500167,3.92745960902695
1,9.372574617442988,6.159476187474795,7.419450605033212,9.568702897389397,9.15546353887796,5.415567801296754,12.213978528272303,8.900971656855388,9.301910161345083,3.7514511802986545
2,10.025720257662945,2.760816423704787,6.57851563397677,2.5296390078908866,5.731833675801151,5.309540378556162,10.569507591872588,7.276919668540901,4.283488182393619,2.604636731976761
3,9.383018740224557,5.597370639343274,7.297430822764711,8.702421966696686,8.463392579109726,5.369372319874629,12.090869888976004,8.815610674534458,8.882250608309551,3.5582296948552528
4,9.169109385837809,1.7384624102772444,4.048587030763049,2.014175213062207,3.5753042400440846,3.600083785222167,10.651694533650334,3.672571368645699,1.8874420817687871,1.8147748435890638
5,9.481112239621382,7.885334325583175,7.532145911387332,12.037202839021974,11.383629276757814,5.406998820401386,12.544724252417023,8.775266060293518,10.118006328296664,4.084323327768138
6,10.676820281029451,2.353933528386031,6.195774158128798,2.130480916460736,5.161765889893854,5.1534692765982175,11.493501733802661,6.460554842427103,3.3631322071718435,2.1904925856349053
7,9.755152070694665,3.1006684664263493,6.668472729507649,3.285996896445874,6.085696218566688,5.27659344451563,10.840664227509176,7.6860286905933775,5.034941797766905,2.8085989565959495
8,9.58573373243669,1.758814346282038,4.355987506138987,2.0466479654990306,3.797842435508139,3.8610883546184844,11.351776401255766,3.9817603801103134,2.016981847346058,1.8072679083555772
9,9.545061204052905,4.5438720830656125,7.079883975697479,7.034496327311021,7.417992571762314,5.239221191192593,11.86377957855676,8.50657839095934,7.768374411547089,3.1881423905618913
10,9.744733795440139,3.06671744354414,6.63733139711508,3.1753744124696324,6.0593810007576225,5.249533102481561,10.785200702663623,7.629892988656007,4.973602434097986,2.8817382258176716
11,9.735365137189039,3.0903934599808864,6.640999371849412,3.2317985924474804,6.080715922516449,5.249628515045224,10.809997527549879,7.647182112741424,5.014065072694056,2.8879529513933906
12,9.693881187903573,3.6608426086685624,6.799481702838338,4.835437014362367,6.576723184145411,5.281295596912752,11.447648848802059,8.042064092221066,6.228169016869789,2.848611900957191
13,9.715080121975983,9.27351389939955,7.804567915082096,14.153948864792257,13.43483456962369,5.731198962212384,12.951758334800404,8.463592924860503,10.688400466414182,4.622334821430637
14,10.14170183677449,2.6671209634311843,6.541207474393376,2.332327359573147,5.594272324097908,5.2817638802676115,10.615943264678965,7.128937645218886,4.038801883137926,2.5810959372234112
15,9.386329135970957,6.136411446255041,7.413024795353924,9.533054668531591,9.116438727033525,5.423374038106072,12.21151380609507,8.917846983508216,9.281451401555707,3.60960095860813
16,10.83951620368483,2.159280520617908,5.876467686658652,2.114775803027627,4.892874910960359,4.981390295301499,12.319431608711747,5.934520808468361,2.997986133987771,2.063942454590886
17,9.407613966044622,6.710760344320045,7.48882534458315,10.39005816143134,9.825235057855501,5.441818197787305,12.32776867143395,8.931959093997024,9.620243270899529,3.716591082763415
18,9.736032301180487,3.2165359437527186,6.673433222553054,3.5255131439172813,6.194176981948921,5.280391836830925,10.962409570742915,7.739095346402634,5.24893065108845,2.825579401126744
19,10.159538722299043,2.6159750668094746,6.459347809454824,2.261113722400713,5.537553967677953,5.219177864555162,10.64119273106751,7.012765858934687,3.9159157898702905,2.662026387143258
20,9.136814954187924,1.7328921571638054,4.027918410007482,2.0094914349293247,3.555765986836368,3.5874274365979453,10.593070910235408,3.6510254375763425,1.8774714341743985,1.7941045347338695
21,9.366107705382683,6.003754177482315,7.387249364824785,9.321150447947158,8.952540578192359,5.406719884212257,12.176561847630904,8.875714347978194,9.196471382677586,3.7611425952187374
22,9.477012213415035,4.826856501249148,7.165098122221101,7.51949661755191,7.696974099680498,5.251160356239941,11.933077612856865,8.597508036778807,8.151238136258447,3.3998299321233563
23,10.041705296541359,1.8032480146795742,4.751592328587605,2.0822749252503963,4.051843821307918,4.159084372773967,12.079334130091336,4.406673943468976,2.1987745525510576,1.8369969392219199
24,9.560434866046332,8.508944692239368,7.557909006330112,12.98906431157586,12.331694876490683,5.445253466260006,12.672811377703061,8.61895607016881,10.35487357141099,4.244372032913851
25,9.079526503956515,1.733524517024076,3.9891763884144997,2.0051140091944806,3.532235156243523,3.5496883703879103,10.507053742098636,3.6140148530386487,1.865503333198209,1.8172380228221585
26,10.792242200540187,2.234643314582623,5.984554501633101,2.1163727731528343,5.004604150509443,5.0483137461977154,12.000897837114168,6.115678835842518,3.118255742892366,2.125786433591373
27,9.723126295700041,3.5288585981618166,6.729591645485303,4.400263631114892,6.476658076303125,5.281460284334607,11.309183215003566,7.894718762846993,5.934244095643905,2.839081040037945
28,9.695415410046225,1.766237644552691,4.443729593925165,2.0544696698557687,3.8621327106651124,3.9255900833346944,11.539637934905066,4.07473553093415,2.061631688971744,1.823935723143495
29,10.182135875461352,1.8256261126543545,4.886039218927792,2.0899949114196903,4.131019096460366,4.265677202001433,12.282155045584776,4.560115665945293,2.268019660611464,1.845674255179555
30,9.77012495051421,3.0240539432312725,6.646035560986317,3.0966507935248093,6.024110899893623,5.271954341024544,10.761361252874524,7.618340715661081,4.901926360089958,2.8162804100773884
31,9.957060188357369,1.7934874485882961,4.667898988819808,2.077208999516875,4.009362873956652,4.090236335184832,11.955290292079182,4.319313447527702,2.1601555384199993,1.8610744458324149
32,9.609110208017777,3.996350920345749,6.854182602679105,5.687542332676561,6.884101019126441,5.258529289620707,11.69801882896235,8.256506685225416,6.8074462444042885,3.121820912385347
33,10.845523324539801,2.1239802698598123,5.816964202549239,2.113036965337798,4.835513627413495,4.937510338398387,12.439193350510932,5.836693127948547,2.934524106027517,2.0478418361097193
34,10.603981699778217,2.3604596614384135,6.200432210633975,2.1055942598211903,5.189079900639496,5.139096097905729,11.348472534700093,6.494353297861391,3.390229479228878,2.3328907795955636
35,9.901614050755672,1.7889650233976766,4.6190055735118,2.0739399275029493,3.9798315090857286,4.0503095253503005,11.869900267978855,4.26503468625293,2.136404300486506,1.8634899980485435
36,9.742862346242191,3.217078668492794,6.6811744977683,3.535399038070295,6.192665291378576,5.288674610307014,10.968600655487442,7.748312817879017,5.251107084334648,2.8005755917004294
