,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss
0,9.98383210492353,14.533403866939818,11.405236344853584,7.418494610511452,7.920392919407035,13.004547882753053,7.829001014938538,7.344479580736405,7.619827057191651
1,9.133193496036595,12.636213739019306,11.04091179116171,6.942082620590104,7.5565563939865115,11.948173383199826,7.499932021210667,6.9381266924218785,6.9578339947662675
2,3.0343457954351702,5.509193877998204,5.072936998667051,4.766801477155891,4.486833675171878,5.42749377657511,4.01322973074069,4.835953947458435,4.728180355482628
3,8.78485392669457,12.57319961115613,10.819759571353709,7.152888638545718,7.655661974453665,11.540844822203972,7.354036819007173,6.769352490739109,7.055207722605128
4,1.240108191844594,1.4537188999924813,1.3245592561409854,1.3159949530980262,1.3740496244187308,1.3169667851323528,1.3748228753316416,1.516544064677674,1.3016693446614496
5,10.814075243244856,16.74625840556333,11.881564495881898,8.815699558299322,9.475140949854497,13.88496762629641,8.474050276087459,7.686378662561838,8.588765072246845
6,1.703226869888466,2.349985874239597,2.6940886429115185,3.171113294640915,2.8230743979747275,2.2273241644584014,2.4651040609547916,3.5608487111263125,3.2844958777558144
7,4.263296218697372,8.494054301860137,7.098634168274645,6.038192096029332,5.724279026353944,7.793899348485375,4.830002875345743,5.646521744749519,5.595684695620406
8,1.2756176866475295,1.5517035885315948,1.3591627885068025,1.3685004641363951,1.3668543620032498,1.3457629259026187,1.4406358506593293,1.6159330336031914,1.396213329278555
9,7.970606766417691,12.568965300869262,10.495074446964555,7.326449724540432,7.590830706545681,11.549671315377411,6.908169116237383,6.6317611001100545,6.973007556393133
10,4.241124371102431,8.445639850254889,7.054482110485264,6.132404921638466,5.76300001668384,7.723742083974063,4.841212048558889,5.703999498453617,5.682272155700104
11,4.301695709767464,8.531778919123232,7.1373626395309895,6.118965685880783,5.784943238880171,7.824839168303674,4.877145848704827,5.71803780592004,5.678162407755441
12,5.948788601604497,11.055763060886834,9.069116147556729,6.844789565061689,6.72807067066014,10.204219918550356,5.939944876379783,6.207850173388488,6.221281488294171
13,13.937612949579432,19.06538782530098,13.438322086398568,9.336736153565099,10.032059117889828,16.655512851265875,10.907650034383776,8.837988122629989,10.143365858289233
14,2.6600751986265703,4.480328377061349,4.482848388826927,4.319014041055469,4.020784954171293,4.609054121495393,3.69426749461903,4.581103402302001,4.385934710811994
15,9.003738956682248,12.487113971197603,10.884849515067925,6.829945397085034,7.437725894900579,11.79224084670023,7.389963522339787,6.805930768073315,6.805618591345833
16,1.3684683012217596,1.8060861664010583,2.1605649744850224,2.5344094780186004,2.233821121451979,1.6456947466019372,2.0870120779581645,3.016701012557188,2.6520657725321297
17,9.351669798629905,13.858073742477291,11.046753470340054,7.484314957977708,7.95867804284102,12.240954916310585,7.502294033662828,7.087919331015873,7.445513788673209
18,4.583233265692814,8.963049039020325,7.502497534369645,5.984119135869478,5.84065791297658,8.298520605850117,5.021254010164891,5.720366772711278,5.598669894795419
19,2.6111076559599424,4.281484523070666,4.316162861913635,4.3958298507468,4.014403177969875,4.375371550499787,3.6064414861646057,4.592055000831798,4.428796365702017
20,1.2167641653110894,1.4358222017438411,1.3098155210178248,1.297466452105951,1.3612858567737265,1.307040750455311,1.3511695849118714,1.4930124928289803,1.2783592828577202
21,9.075929440083234,12.632689590817742,11.03186968647399,7.003182571891648,7.62135590899203,11.870930089170297,7.507687316356168,6.914703103930074,7.040602893594909
22,8.341358556506835,12.314167324191322,10.709206666240068,6.940783251114352,7.443528009915921,11.556752482364466,7.122098881466584,6.7296431114096595,6.727347928421586
23,1.2050248048868313,1.5400514989512009,1.3581609153863323,1.583221311032358,1.488997293735171,1.3226373972248096,1.4642277815650135,1.8600340847887764,1.688323139638817
24,12.094045131210276,17.67196602910839,12.44547690734288,8.886263983670824,9.59713143694901,15.012211844775955,9.424252243363778,8.063818519141632,9.136293245226918
25,1.210167104735582,1.4320982695084103,1.308119558998545,1.3097692371090712,1.3806894065284392,1.3077367454425053,1.3518868445118029,1.492858064877326,1.2828496897073727
26,1.5090928968728292,2.053231679410783,2.3426811985762352,2.8789521221900434,2.50783087438924,1.8271374943207304,2.259988891365967,3.2664381368991364,2.9512094757655727
27,5.584947638505372,10.396702893521162,8.650747353771488,6.344972009888759,6.288354717093168,9.758141094397104,5.672859704067269,6.092320625546148,5.816167426760305
28,1.2674294254961913,1.6352478905948604,1.358090043133109,1.5156777373171761,1.4859371396423093,1.3515754252512475,1.5099214822679345,1.710837525063428,1.5337779707044006
29,1.1741151994373697,1.447675892773284,1.3867136037361745,1.5362066763801423,1.4797714979721408,1.3088707396210701,1.4200256487490581,1.900705619575745,1.718640798507803
30,4.078962353763398,7.867538352645422,6.830835917572907,5.503642875641768,5.368399587353164,7.482922279810087,4.670300759186708,5.475087244066978,5.199402837895003
31,1.2324172084775522,1.6139175978120632,1.364874249908588,1.6399398957574838,1.537662123737406,1.346438444730308,1.5181333571983262,1.863836475694474,1.7042630244249433
32,6.930470881330342,12.099472491982805,9.947208017886831,7.246775008297781,7.371914195784561,11.067961375184202,6.542261854290636,6.525839510086444,6.567351032768546
33,1.3404760908273332,1.8157243340502758,2.103013632215926,2.5462818045267346,2.222322828089721,1.5895064851438385,2.0445664917036455,2.9845084987838146,2.6596792335072683
34,1.8203573864115283,2.47338200134954,2.887045902018222,3.2625677542391087,2.9301244698521893,2.447811881245185,2.591826974423183,3.6854037185520867,3.407567493867535
35,1.2408040816193764,1.524044779904037,1.3633194524989656,1.4368206736112012,1.401924069774127,1.3519963320295478,1.4304530406070768,1.7391227656542705,1.5335828507945715
36,4.565630703944178,8.942039613970925,7.480302666473257,5.960606904178911,5.819254432719812,8.27835067042497,5.003216504807625,5.698365119503148,5.573744264878547
37,3.266640241461422,5.901661637983208,5.406470903372873,4.880346002423728,4.670450351915478,5.824469543737277,4.189045521725732,4.998634685417537,4.836262597313698
38,1.199791936772621,1.47316809472225,1.4067917630983007,1.5733328077523046,1.5141257673902195,1.3264362222901558,1.4534545106905805,1.931626935746548,1.755541586700431
39,1.971781678243134,2.614901412121939,3.1121394839300076,3.304559344310397,3.018020842724944,2.7375654971810928,2.7327413903550193,3.7874908645604326,3.504695853931595
40,1.2425288038578433,1.549969101240703,1.7140002299626886,1.9957044754882258,1.8424012029222065,1.3635451345368623,1.6195878691553856,2.4476365898309496,2.2118138504441087
41,1.2440248100027258,1.615003466428544,1.9214793080354924,2.188460694302445,1.9468463660550377,1.4385770257817554,1.7814120181297195,2.707158707618642,2.3800751391911246
42,1.2352924215484562,1.6765850064457009,1.8074727858627502,2.2509428859420053,2.0265499518631933,1.3836170961709289,1.7336057815436896,2.6363486352583143,2.4288979521091654
43,1.2798648125523824,1.5771483275132214,1.3456444607943243,1.508505138827096,1.504603976474273,1.3331822630236192,1.5054183556276528,1.6380371307453658,1.4583380601041076
44,2.1321250462557515,3.0920126298045583,3.4318450629841837,3.7027119895022484,3.33692820593924,3.225405776444109,2.964406077597501,4.031252269055647,3.7991025728215493
45,1.2127127794765098,1.6558565853086742,1.7776869996204665,2.2208875030163613,1.999792531124325,1.3648950536715019,1.704508676592277,2.6022554196412795,2.395493462110365
46,3.5835968054457275,6.940143332329986,5.98454351271481,5.435451559675494,5.113100181048992,6.518606691951412,4.368908382131701,5.2388242398375535,5.160929171078297
47,11.080691067164794,16.873146089700064,11.881398115388224,8.657531445830044,9.339748085743528,14.096398827022677,8.643966990687598,7.645924445027942,8.586829556762396
48,1.1525607232968724,1.5303193673810358,1.4164145188545838,1.7496961035105076,1.6346059416481622,1.2973730797513339,1.4879097710029365,2.0349487058818467,1.8989485381866071
49,7.597289181185815,12.230554622368617,10.387895168644429,6.894784303474817,7.292221627394163,11.513846065355592,6.81555976861798,6.650437687201799,6.393224876759272
50,1.2500427030167875,1.5666319012188161,1.3566177824847285,1.450463587904955,1.4174799654106753,1.348036387010797,1.4488910748942407,1.7117018380461722,1.5193133206450402
51,1.2134730795350046,1.4355514594410104,1.3119182719078093,1.3239432108427447,1.397924775846024,1.3110144825186767,1.359716968230082,1.499964676602695,1.2933372161532635
52,1.2565315552713083,1.6797166787175095,1.8685325659131498,2.263771128924453,2.027797951666262,1.414832178836248,1.769956657582736,2.681029876835806,2.4497121330705003
53,7.820470817010578,12.768767730163638,10.497807587884248,7.665851260547883,7.779531787242902,11.605446531025725,6.9025825267825,6.723050516492914,7.288537407028447
54,4.206169832071668,8.405569554357992,7.014365910522294,6.086527484088998,5.721505256952635,7.685106446709823,4.806141833634892,5.660528497684763,5.633186185531415
55,3.3271254272865187,6.0713439548161094,5.5446260230302,4.846996222168196,4.681962645112532,5.996399062208551,4.197343006195084,4.996022032387824,4.780013776416507
56,9.298317076133733,13.813182074978597,11.05521863043547,7.588175102736583,8.051518543384272,12.17371602006547,7.513049708563223,7.085453824716999,7.490761612006382
57,2.4921416510305434,4.037115862581629,4.083399077066526,4.340049930412598,3.8971204609845906,4.094303878344388,3.4492411367116533,4.47764178277161,4.338410954580612
