,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss,Fuga
0,18.012565324916352,14.428973162806288,16.256375375213715,15.619576652265716,16.07452348633801,16.617573174856258,14.095753353144168,15.790160640196946,14.376386949974112,4.621582565147125
1,12.862342308784559,9.944941210735147,11.90339082054774,11.540240991479427,11.72116265872732,12.357613209173074,10.328958609023777,11.31462154260858,10.682767563350232,4.408029593306846
2,1.4256903616601109,1.439418721784416,1.2947678164009258,1.5987353341077086,1.9856734529050912,1.213774922277966,1.707808250840467,1.3646890377274088,2.05234319071031,2.666237189743428
3,10.150171777455476,7.662904202999791,9.301425460478182,9.272653128225679,9.339050817930067,9.83668215323699,8.46698308042077,8.870998930222825,8.624360584324407,4.128817543191843
4,5.4021879116840665,1.9472185500295964,2.2285176021028206,2.132624824502796,1.9918456529167679,2.1857165017588733,1.2655678681829077,2.1266250264955344,2.0784838610426086,1.447555537521528
5,20.45945883701499,16.539972967135604,18.1293753284035,17.546035190360243,18.106945779580258,18.54012623516562,15.939800097981912,17.78657303439905,16.069957488021846,4.856526197843467
6,1.6037176179017893,1.7575394405156037,1.7922820274216502,1.4929799697251063,1.8042419203388997,1.1141984539906917,1.0151881840848227,1.5928641003979034,1.9618967895981905,2.1187761092975963
7,1.8725575298675812,1.862022667783208,1.377809118353804,2.438031495632445,2.537990342434713,1.9169037815598027,2.742400439510066,1.9200499006847382,2.616296469791193,3.046461491964446
8,5.176946712365418,2.018181014279943,2.4817338263698283,2.2451858641198372,2.249798524088183,2.390080479962564,1.394725556537173,2.306633580922943,2.2519185576638256,1.4692860661922447
9,5.588096801804113,4.376477856956062,4.747218844643834,5.4758399308886405,5.5028626523542155,5.43959807690901,6.068824726964775,5.131390678622983,5.36905104224348,3.730590483293704
10,1.8808007958860833,1.8780676653310329,1.4069417314995079,2.465202475963375,2.5805999804727553,1.9400782711401763,2.7347071836036303,1.9563020754534293,2.6742746704723803,3.107335374686949
