,BGauss,CGauss,Jensen,Larsen,NGauss,SBGauss,TurboGauss,TurboJensen,ZGauss
0,28.736360590026727,22.82406116648715,24.738254962563822,26.365756189678464,27.56257035491121,23.541182235198388,27.082755914875072,25.253046627275825,25.050273250875144
1,23.59395571496151,17.20256154387945,20.435179051813382,20.826191794925368,21.738250649427897,19.33781384693816,23.261278753161083,20.873297054495424,20.833291853463702
2,12.420059282755927,5.40861730084907,9.11345981183202,6.07634949103851,8.706355869876385,8.23850475054925,13.640937067075134,10.045125922067815,7.645682331828035
3,20.930981597100814,14.892020376830056,17.803724773165346,18.636271232346807,19.310391716726247,16.844058962764922,21.44337773772284,18.450018071143223,18.839537598002497
4,15.1134893270498,3.1445197483662937,6.492540911660692,3.3748935519560708,5.290433209197532,6.64441080742419,12.242083101692995,5.935560013494263,3.6569441753439085
5,31.252473202458336,26.453825728437486,26.45603726187464,30.208962240013914,31.564408486725164,25.43640685417417,29.137148120601285,27.11367296249037,27.234849695846574
6,13.247887910960522,4.953563638442846,8.950826162165617,4.860333938304433,7.73730062624063,7.716121275482616,13.402267875095191,9.273080903834641,6.283804893696658
7,12.57656121868766,6.381171093884958,9.324251955547505,7.899044273412013,9.723683754943275,9.070893867829666,14.980167931512224,10.993943090406512,9.135660440303239
8,15.34235487344849,3.3264565270754094,7.112358175677463,3.5602646670392266,5.767312142348515,7.135470154373104,13.037309747831713,6.525700704459996,4.03717240904639
9,16.446486106062704,10.663152547197875,13.097146600936568,13.758210078334788,14.461256943467205,12.442721511658986,19.030620914737344,14.554670450271933,14.785534620396781
10,12.615007859876318,6.420060015251826,9.372296552656287,7.951386263874058,9.783456952967956,9.107152168608524,14.946914028256797,11.044703359682844,9.202227527251647
11,12.633782408058824,6.442599606699363,9.384787924341301,7.963632455663388,9.78884669770985,9.131928238932154,15.014121554682418,11.062799668261203,9.211190616856657
12,13.392342558807307,7.658133246232461,10.046379362850388,9.550470556485772,11.004776656862347,9.761874971054356,16.80359273128952,11.808715184257222,10.699439632187538
13,37.74533544608667,31.762573566966612,30.287677068383665,35.43572589489364,37.2042982635884,29.97626269443,34.47684854429268,31.38559514527176,30.95000406046215
14,12.483434659347136,5.052407288470837,9.085337023532437,5.411304849159488,8.282133466706467,7.994637635979031,13.270240573935862,9.675400017906393,7.034499494032376
15,23.390255470826947,16.99387119530076,20.205605755241944,20.633414906931954,21.5417557432443,19.123010697419005,23.086007207960883,20.646203262840732,20.592887036314643
16,13.989032634508897,4.7572905820211755,8.845709418020068,4.6049281894655545,7.356734565562438,7.931004971173331,14.161633912217496,8.826332206661434,5.7933583117856395
17,25.919522738539058,20.340213562210717,22.452490052499975,24.162679588987093,24.999767170272406,21.29286085906779,24.94851192788035,22.959396763890062,23.22649289045348
18,12.69233371118125,6.480410510704651,9.406286538132573,7.916374518367104,9.77877437925697,9.205627273968425,15.309401002332434,11.071415710684255,9.191740395086446
19,12.574820353013456,5.121525028047821,9.171199100462278,5.469891830032555,8.295825350117456,8.038273324281034,13.273988811678153,9.687977227990219,7.066068090416648
20,15.062207974554562,3.1206934633297387,6.412483787098797,3.3529823715503184,5.245525126435659,6.56936857211889,12.157345520515966,5.86866307250248,3.6180294652739837
21,22.86853650135089,16.569474551417017,19.74995808968277,20.248505194237552,21.092379382612595,18.688519546247104,22.7722390765319,20.21969272093799,20.32475320899041
22,17.701828589795156,11.58375158066362,14.425546648674128,14.748466845553592,15.54566508766794,13.654479620222268,19.64237118071341,15.591224423799058,15.64360151095953
23,15.293571628444283,3.8936454142782337,7.675331028635616,3.933806892461607,6.254887530703554,7.321912277929981,13.881714023043317,7.179186729246323,4.528616485810325
24,34.28182194390547,28.897050947115567,28.217251382040303,32.58043250650101,34.15402064908625,27.521379668693807,31.592587891587147,29.060850542412126,28.86650568277348
25,15.038272089542225,3.1190876711069473,6.341013631196381,3.3558206341994654,5.216537910307021,6.508478390484726,12.082750163578806,5.818880385841267,3.597779196735288
26,13.727273032415118,4.9070048954156364,8.94403835413658,4.819811949841818,7.6608134503525855,7.894623737729919,13.937449260084076,9.100244884260247,6.087774364200207
27,13.151320177177034,7.124363150880747,9.76956541260445,8.638868668592535,10.405141186408033,9.54335880896461,16.323343317014153,11.480128379008601,9.88807195851305
28,15.368998850930307,3.468766884320846,7.261111431813131,3.70926400662437,6.0182625738627635,7.237011248276916,13.331054967242368,6.748612669694917,4.2371539986020474
29,15.147905138939116,4.064753829825378,7.818178851625957,3.955726789516392,6.245438838670075,7.302706342296017,13.997428862792866,7.299435316164361,4.544718131636392
30,12.542634940655281,5.986247212407953,9.302905280594942,7.247873133099598,9.371815248083177,9.018540951491262,14.720216624996358,10.840366460997371,8.67484423888067
31,15.370601815622924,3.823466745135911,7.6223877558386555,3.9445978297583326,6.275667917005561,7.355642866244215,13.834431471122205,7.13996823829129,4.530234954113366
32,14.404834360849522,8.712324843873368,11.039067137256502,11.13682752755372,12.266448268532573,10.608938654652267,17.835377722489497,12.801083808925823,12.182290810804835
33,14.106449347097069,4.774913282699929,8.799771081903105,4.635736515203472,7.313477407770903,7.905947778138485,14.276025614240995,8.761272947036012,5.777219693220349
34,13.188394220619749,4.968112949899285,9.032542364649393,4.861842051882979,7.747223324942729,7.782861101822681,13.362596936508083,9.360234540164884,6.350533506312497
35,15.399123075145878,3.653260777714281,7.566576962922767,3.788558016035917,6.10403272548038,7.354276468876514,13.653197512143963,6.991527953217077,4.373676943884142
36,12.673497952185176,6.459100952289966,9.384367826561665,7.894828081196328,9.759062795963967,9.183878952510153,15.291958672572548,11.049301228599987,9.167355163146748
37,12.514673893108968,5.555362606504411,9.24570873209632,6.266959096595072,8.849181076182793,8.482392734342262,13.884243313922816,10.260435112571614,7.889861684906253
38,15.191746136455626,4.093693995747123,7.853931896494548,3.986654400024269,6.276288301047668,7.341383748318128,14.034786145557643,7.3350629789724175,4.57665683066635
39,13.048302707093537,4.874618686317626,9.081379273823197,4.779136331735277,7.711780617170678,7.7979398881914035,13.263087005849176,9.384102422016289,6.365218655291696
40,14.5860105442292,4.500811858565481,8.334828164743795,4.216307052184009,6.584238222438843,7.468101101397415,14.296597555828003,7.90082563158761,5.059711435760515
41,14.276477749783597,4.578400924955794,8.627368580870952,4.364825275391436,6.8759601574786,7.710285775601624,14.296076999463105,8.3375791793495,5.432114357216457
42,14.465801749595977,4.621506674535619,8.45510653854237,4.401001853574338,6.8170698411902135,7.547902431622752,14.3434649379314,8.123888205943896,5.326257659649413
43,15.201561724980253,3.255228805533328,6.657027767519365,3.499455389623106,5.5217055934523165,6.788396771611875,12.533166230618804,6.154237929059965,3.8358054898217855
44,12.660482463161665,4.843050691883148,9.025233347304242,4.935205785569133,7.867442537550641,7.757474299707376,13.051351581731291,9.358826592799229,6.5475190490957065
